_link,_link_releases,_link_releases_contracts,_link_main,id,description,quantity,classification_scheme,classification_id,classification_description,unit_id,unit_name,unit_value_amount,unit_value_currency
0.releases.3428.contracts.0.items.491,0.releases.3428,0.releases.3428.contracts.0,0,8cfe84c4-60e2-4595-89c0-e462b56b9563,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406093,"Car or truck insurance,TCD10000EAC/TOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.492,0.releases.3428,0.releases.3428.contracts.0,0,e9b94bff-3b6c-444d-9e33-787cc1a3765c,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406093,"Car or truck insurance,TCD10000EAC/TOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.493,0.releases.3428,0.releases.3428.contracts.0,0,0140919f-7cb8-4bf9-b937-6897e29cf21e,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406093,"Car or truck insurance,TCD10000EAC/TOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.494,0.releases.3428,0.releases.3428.contracts.0,0,8a1b637e-e97c-4488-a0ac-7a29b1586c83,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406093,"Car or truck insurance,TCD10000EAC/TOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.495,0.releases.3428,0.releases.3428.contracts.0,0,801c94e0-cb37-490e-a560-7c75822be7c9,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406094,"Car or truck insurance,TCD10002EACTOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.496,0.releases.3428,0.releases.3428.contracts.0,0,b0dd8340-31cc-4d74-9f58-1383609120e6,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406094,"Car or truck insurance,TCD10002EACTOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.497,0.releases.3428,0.releases.3428.contracts.0,0,9294002a-e33b-477f-968e-b3b19e617360,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406094,"Car or truck insurance,TCD10002EACTOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.498,0.releases.3428,0.releases.3428.contracts.0,0,60571e02-abd7-4115-a5e1-af792a52e97f,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406094,"Car or truck insurance,TCD10002EACTOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.499,0.releases.3428,0.releases.3428.contracts.0,0,d959664c-2248-492b-9d8c-0a7c6034fb29,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406094,"Car or truck insurance,TCD10002EACTOYOTA L/C",2398028,RWF
0.releases.3428.contracts.0.items.500,0.releases.3428,0.releases.3428.contracts.0,0,5cef3c37-fac1-4dbd-9045-3102109101db,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406095,"Car or truck insurance,GR 812 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.501,0.releases.3428,0.releases.3428.contracts.0,0,7bfffa5b-38c5-4863-8ed7-4451b9ee4252,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406095,"Car or truck insurance,GR 812 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.502,0.releases.3428,0.releases.3428.contracts.0,0,395ede3d-5b8a-422e-9183-8e9713f46342,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406095,"Car or truck insurance,GR 812 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.503,0.releases.3428,0.releases.3428.contracts.0,0,ccb84145-dc4e-4b3d-be80-20a27b28d2b2,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406095,"Car or truck insurance,GR 812 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.504,0.releases.3428,0.releases.3428.contracts.0,0,13f3a2ac-ea08-41fc-adc2-d9ca93da560e,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406095,"Car or truck insurance,GR 812 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.505,0.releases.3428,0.releases.3428.contracts.0,0,20c84489-a314-4dd3-8caf-e430e963786d,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406096,"Car or truck insurance,GR 813 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.506,0.releases.3428,0.releases.3428.contracts.0,0,fce4e185-84d7-4eda-8546-5899fdc0a902,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406096,"Car or truck insurance,GR 813 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.507,0.releases.3428,0.releases.3428.contracts.0,0,16bb4beb-4a24-405d-828a-c013dc21d46e,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406096,"Car or truck insurance,GR 813 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.508,0.releases.3428,0.releases.3428.contracts.0,0,4023e808-2f5a-4660-892c-162d42d22f6a,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406096,"Car or truck insurance,GR 813 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.509,0.releases.3428,0.releases.3428.contracts.0,0,756532f0-e8cf-4f37-b9f3-910ef346a63c,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406096,"Car or truck insurance,GR 813 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.510,0.releases.3428,0.releases.3428.contracts.0,0,41e20ec5-7112-4fab-87cb-fa261f718549,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406097,"Car or truck insurance,GR 814 ESAVANA",9530630,RWF
0.releases.3428.contracts.0.items.511,0.releases.3428,0.releases.3428.contracts.0,0,8b142d9e-c5d5-4f6c-bd63-777897dbfd8c,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406097,"Car or truck insurance,GR 814 ESAVANA",9530630,RWF
0.releases.3428.contracts.0.items.512,0.releases.3428,0.releases.3428.contracts.0,0,3ab300bf-b4ff-488b-a371-60b002e5fb54,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406097,"Car or truck insurance,GR 814 ESAVANA",9530630,RWF
0.releases.3428.contracts.0.items.513,0.releases.3428,0.releases.3428.contracts.0,0,0b172ed2-1636-4489-9d9f-1e5af38ba24c,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406097,"Car or truck insurance,GR 814 ESAVANA",9530630,RWF
0.releases.3428.contracts.0.items.514,0.releases.3428,0.releases.3428.contracts.0,0,95c60acd-5a6d-437b-9abe-6960d132f8f0,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406097,"Car or truck insurance,GR 814 ESAVANA",9530630,RWF
0.releases.3428.contracts.0.items.515,0.releases.3428,0.releases.3428.contracts.0,0,cde350b8-a8c2-4608-95fd-f49e15dcba40,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406098,"Car or truck insurance,GR 815 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.516,0.releases.3428,0.releases.3428.contracts.0,0,8d4baff7-cc40-4e27-8cff-8d160b9750cf,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406098,"Car or truck insurance,GR 815 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.517,0.releases.3428,0.releases.3428.contracts.0,0,21c4d87b-7d06-4b78-9c0f-b2c2dc573d9a,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406098,"Car or truck insurance,GR 815 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.518,0.releases.3428,0.releases.3428.contracts.0,0,eefcab57-193f-4e28-8413-3292028d234e,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406098,"Car or truck insurance,GR 815 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.519,0.releases.3428,0.releases.3428.contracts.0,0,9bb5b7b1-11c1-46c3-a317-3dca0d888301,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406098,"Car or truck insurance,GR 815 E/SAVANA",9530630,RWF
0.releases.3428.contracts.0.items.520,0.releases.3428,0.releases.3428.contracts.0,0,e198c8ee-904e-4608-99ee-0c199cd75834,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406099,"Car or truck insurance,GP 296 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.521,0.releases.3428,0.releases.3428.contracts.0,0,711fc440-5c08-43c2-bce5-6ff77b4ca4c5,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406099,"Car or truck insurance,GP 296 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.522,0.releases.3428,0.releases.3428.contracts.0,0,9fdc68c8-5131-4e4c-8277-a8ba80b4bf9f,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406099,"Car or truck insurance,GP 296 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.523,0.releases.3428,0.releases.3428.contracts.0,0,2f38b8d1-b932-4cf1-a597-6cdf7e0c5117,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406099,"Car or truck insurance,GP 296 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.524,0.releases.3428,0.releases.3428.contracts.0,0,8f39a35f-b246-4d49-8768-a9eb535b838f,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406099,"Car or truck insurance,GP 296 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.525,0.releases.3428,0.releases.3428.contracts.0,0,43878922-af80-45ff-9c53-adc6e3ef0ea1,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406100,"Car or truck insurance,GP 297 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.526,0.releases.3428,0.releases.3428.contracts.0,0,f0a9a45d-1df7-48a6-b31a-4dc1d931a5ed,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406100,"Car or truck insurance,GP 297 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.527,0.releases.3428,0.releases.3428.contracts.0,0,d528a258-2ccd-4236-84e5-59cf6eba9f32,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406100,"Car or truck insurance,GP 297 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.528,0.releases.3428,0.releases.3428.contracts.0,0,feaa903e-6e36-446e-a9d8-5793bf4dbdab,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406100,"Car or truck insurance,GP 297 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.529,0.releases.3428,0.releases.3428.contracts.0,0,032edcca-cb8d-47bc-af0c-0e6161a01886,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406100,"Car or truck insurance,GP 297 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.530,0.releases.3428,0.releases.3428.contracts.0,0,aa72e796-8180-4529-b5b8-7310059e6858,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406101,"Car or truck insurance,GP 298 B/AMAROK",2211380,RWF
0.releases.3428.contracts.0.items.531,0.releases.3428,0.releases.3428.contracts.0,0,d918879d-6c78-40e2-8283-5b8a419ee9fc,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406101,"Car or truck insurance,GP 298 B/AMAROK",2211380,RWF
